time_s,controller,relative_demand,target_flow_L_min,MAP_mmHg,Pump_flow_L_min,Pump_speed_krpm
139.0,Rule-based,0.3664321321541326,4.65,80.33634832434198,4.677583930315839,8.607995425436963
139.5,Rule-based,0.3644120672068869,4.65,80.35237014275,4.642459542102325,8.588497753589596
140.0,Rule-based,0.36260138334068837,4.65,80.15370688592373,4.663364985922528,8.594353760418038
0.0,Fixed-speed,1.1750631474976552e-38,4.2,80.01362964198088,4.2,8.2
0.5,Fixed-speed,2.430686531144583e-38,4.2,80.05852195367443,4.209201582040591,8.195876867566188
1.0,Fixed-speed,5.012521954904135e-38,4.2,80.04053212298346,4.178311325070988,8.187313457170239
1.5,Fixed-speed,1.0304886343248124e-37,4.2,80.08334339634955,4.201000925511383,8.192272935090099
2.0,Fixed-speed,2.111979553307528e-37,4.2,80.1046031471926,4.219454422363164,8.203187758887925
2.5,Fixed-speed,4.3151490120458e-37,4.2,80.16622845625238,4.249972381609734,8.200056901897035
3.0,Fixed-speed,8.789445358187936e-37,4.2,80.13070631927778,4.24912980105924,8.195146437493877
3.5,Fixed-speed,1.7847883751484113e-36,4.2,80.04598941231919,4.240352457985452,8.19746896106559
4.0,Fixed-speed,3.6130300323853646e-36,4.2,79.99907277563685,4.2405431665735716,8.20603180800641
4.5,Fixed-speed,7.291485213576366e-36,4.2,80.03589480200998,4.2221052972950694,8.194306661433455
5.0,Fixed-speed,1.4669658782553827e-35,4.2,80.05918137552158,4.219218732510574,8.196326447922932
5.5,Fixed-speed,2.9422773598041807e-35,4.2,79.91890204436304,4.233763975432178,8.211074208587927
6.0,Fixed-speed,5.883107614922186e-35,4.2,79.90267299540106,4.203171298468133,8.199226955380555
6.5,Fixed-speed,1.1727071154673626e-34,4.2,80.0122004277911,4.196680542382562,8.202701049930063
7.0,Fixed-speed,2.3304077333497262e-34,4.2,80.15533789992797,4.19086657875579,8.205177355704677
7.5,Fixed-speed,4.616723343363617e-34,4.2,80.16384747849571,4.188222795606501,8.199235905414403
8.0,Fixed-speed,9.117911502900016e-34,4.2,80.23968046359906,4.1867492593555395,8.20362512171816
8.5,Fixed-speed,1.7952150482346015e-33,4.2,80.1513363657012,4.179101401202453,8.194628078605984
9.0,Fixed-speed,3.523685767548875e-33,4.2,80.00096754781234,4.1847745374699565,8.204093591598047
9.5,Fixed-speed,6.895050470861781e-33,4.2,79.95405193902303,4.157278569725842,8.21001939764081
10.0,Fixed-speed,1.3450465400052846e-32,4.2,80.02433146004269,4.16175546641573,8.21180647977815
10.5,Fixed-speed,2.6157531603528343e-32,4.2,79.96094307966048,4.174844168958571,8.211643926970472
11.0,Fixed-speed,5.071258991223678e-32,4.2,79.99566535161624,4.189632018199049,8.220924503907318
11.5,Fixed-speed,9.801542054526966e-32,4.2,79.9760624899769,4.191365565060735,8.213415947018856
12.0,Fixed-speed,1.8885679252166216e-31,4.2,80.0458381297142,4.229909347446163,8.212670509029824
12.5,Fixed-speed,3.627691908311167e-31,4.2,79.95469193750496,4.219185373756214,8.197609108831385
13.0,Fixed-speed,6.9468475457927755e-31,4.2,79.91906375736258,4.222300159783968,8.210952524679232
13.5,Fixed-speed,1.326186872627722e-30,4.2,80.13207822580182,4.2199739065842135,8.198260131478316
14.0,Fixed-speed,2.5239530168261687e-30,4.2,80.14345892612315,4.2152315216922815,8.197442934302982
14.5,Fixed-speed,4.78869737991787e-30,4.2,80.13028878013004,4.247021639165938,8.192986161138935
15.0,Fixed-speed,9.057599306310713e-30,4.2,80.06617698309365,4.24625445687886,8.196243404478087
15.5,Fixed-speed,1.7079234467860292e-29,4.2,80.07861951513648,4.243621026173299,8.195925280789767
16.0,Fixed-speed,3.210578418169003e-29,4.2,80.06917340059607,4.225515600473805,8.188150694883253
16.5,Fixed-speed,6.016691558435325e-29,4.2,80.17784624277171,4.165231381108742,8.192658800164182
17.0,Fixed-speed,1.1240659681163615e-28,4.2,80.10162952477071,4.141516264090576,8.218075491861933
17.5,Fixed-speed,2.093560113651594e-28,4.2,79.97628893093913,4.125834718130874,8.219457962749381
18.0,Fixed-speed,3.887215847662516e-28,4.2,79.90880794429064,4.158095079395493,8.212793068193298
18.5,Fixed-speed,7.195342356220017e-28,4.2,79.93295741945045,4.148603185625209,8.22527566378131
19.0,Fixed-speed,1.3277730624197738e-27,4.2,79.95665097760318,4.164952665845487,8.224250530765472
19.5,Fixed-speed,2.4426195535774756e-27,4.2,79.82210114858832,4.183386858818573,8.23257753087372
20.0,Fixed-speed,4.479684108455565e-27,4.2,79.97950056969397,4.198470898534164,8.235504604749696
20.5,Fixed-speed,8.190275977336858e-27,4.2,80.07364046183241,4.210658956692295,8.229063410748175
21.0,Fixed-speed,1.4928262616195027e-26,4.2,80.04503704978775,4.213712267712055,8.227996974992864
21.5,Fixed-speed,2.7125614293287284e-26,4.2,80.12560369530729,4.244863309741712,8.212644828678748
22.0,Fixed-speed,4.913709560409186e-26,4.2,80.04483373852483,4.233818468130176,8.227246300117447
22.5,Fixed-speed,8.873582023108572e-26,4.2,80.17917763503607,4.247824259045886,8.22966076302685
23.0,Fixed-speed,1.5975263801376018e-25,4.2,80.1991149462719,4.249733227583674,8.221321021476518
23.5,Fixed-speed,2.86719145556399e-25,4.2,80.23043208053592,4.2527389290287605,8.214697649287533
24.0,Fixed-speed,5.130089406446606e-25,4.2,80.22182998380593,4.2727229050326505,8.226202497282229
24.5,Fixed-speed,9.150667165501178e-25,4.2,80.15274066715598,4.267572577068255,8.221437325069486
25.0,Fixed-speed,1.6271971288669636e-24,4.2,80.19065502887803,4.260381765189208,8.235610382325994
25.5,Fixed-speed,2.8846103957668404e-24,4.2,80.2710341485507,4.248395274042737,8.22689512956784
26.0,Fixed-speed,5.0979285496671616e-24,4.2,80.18936617113447,4.220971948184377,8.22579911108333
26.5,Fixed-speed,8.981728213427777e-24,4.2,80.07065081804407,4.2237707933377004,8.221235926082192
27.0,Fixed-speed,1.5775591758050424e-23,4.2,80.03729642992974,4.186157429760724,8.239997334407509
27.5,Fixed-speed,2.762300956524203e-23,4.2,80.22423463886498,4.168008157679908,8.258521354826884
28.0,Fixed-speed,4.8218746199097946e-23,4.2,79.9700516173543,4.145045049900131,8.24322617304259
28.5,Fixed-speed,8.391129394700477e-23,4.2,80.01210776351672,4.152721869881455,8.221894173422166
29.0,Fixed-speed,1.4557423203843056e-22,4.2,80.06033909062458,4.152783726459565,8.231244109997808
29.5,Fixed-speed,2.517724361833868e-22,4.2,80.23801913137875,4.143555842648876,8.226039093338164
30.0,Fixed-speed,1.0,5.2,72.04477068833263,4.354993821452028,8.226326949213453
30.5,Fixed-speed,1.0,5.2,72.00928275663709,4.3720282578714045,8.231826486449068
31.0,Fixed-speed,1.0,5.2,72.13483853352263,4.373562292538645,8.223114908981266
31.5,Fixed-speed,1.0,5.2,72.2644868441026,4.368148630686283,8.211743406670792
32.0,Fixed-speed,1.0,5.2,72.19638158880944,4.394392407517094,8.213482371571423
32.5,Fixed-speed,1.0,5.2,72.38222884076544,4.437502061736223,8.206039727710992
33.0,Fixed-speed,1.0,5.2,72.44742962395338,4.469321456563049,8.212374244623698
33.5,Fixed-speed,1.0,5.2,72.65456534590535,4.505021597015301,8.19738569472635
34.0,Fixed-speed,1.0,5.2,72.8544375838057,4.491549045564278,8.198176532990852
34.5,Fixed-speed,1.0,5.2,72.99345140944695,4.503525072870183,8.180158502222268
35.0,Fixed-speed,1.0,5.2,73.12108119303342,4.509334844081822,8.193489062155207
35.5,Fixed-speed,1.0,5.2,73.29404330186529,4.551656047366728,8.173629859941341
36.0,Fixed-speed,1.0,5.2,73.49431232339037,4.530954649151612,8.180742922721155
36.5,Fixed-speed,1.0,5.2,73.46439994230325,4.55329069696839,8.179823050244593
37.0,Fixed-speed,1.0,5.2,73.5288831393241,4.552778916446736,8.193897052484212
37.5,Fixed-speed,1.0,5.2,73.58450198510124,4.56502571202378,8.188889372878373
38.0,Fixed-speed,1.0,5.2,73.72920403594246,4.553627699881458,8.1956924536533
38.5,Fixed-speed,1.0,5.2,73.75559261632458,4.558261949421684,8.197479939134578
39.0,Fixed-speed,1.0,5.2,73.93050657665196,4.544428893582672,8.193948089414638
39.5,Fixed-speed,1.0,5.2,73.89692530431276,4.565183506667458,8.205982894096229
40.0,Fixed-speed,1.0,5.2,73.95662313313086,4.553269376844572,8.214982557832712
40.5,Fixed-speed,1.0,5.2,73.89194520215906,4.540847718104093,8.200693638805728
41.0,Fixed-speed,1.0,5.2,74.09997987422791,4.51288263086576,8.21457099249045
41.5,Fixed-speed,1.0,5.2,74.2097420523452,4.537233887772816,8.212745472532054
42.0,Fixed-speed,1.0,5.2,74.35395586064624,4.5415304587850684,8.21858369465635
42.5,Fixed-speed,1.0000000000000002,5.2,74.38098409829402,4.594466106521166,8.194185041059896
43.0,Fixed-speed,1.0000000000000002,5.2,74.38617986221867,4.60444817609733,8.189738389039682
43.5,Fixed-speed,1.0000000000000002,5.2,74.40404986469696,4.630624627251444,8.205632532294066
44.0,Fixed-speed,1.0000000000000004,5.2,74.380259340071,4.635314550385898,8.213422246305846
44.5,Fixed-speed,1.0000000000000009,5.2,74.49689014376874,4.659193787687412,8.21727497886154
45.0,Fixed-speed,1.0000000000000013,5.2,74.42936469950702,4.670729274040596,8.207969229687286
45.5,Fixed-speed,1.000000000000002,5.2,74.49959213779027,4.700911617785339,8.197416407799956
46.0,Fixed-speed,1.000000000000003,5.2,74.64854008152419,4.686738272275072,8.207619403368072
46.5,Fixed-speed,1.0000000000000049,5.2,74.74647383701226,4.721149300715791,8.204241591489529
47.0,Fixed-speed,1.0000000000000075,5.2,74.83204588451878,4.751557127843506,8.20572041861969
47.5,Fixed-speed,1.0000000000000118,5.2,74.98749894321534,4.759817849823882,8.185055669500754
48.0,Fixed-speed,1.0000000000000182,5.2,75.03381317865272,4.74877288646991,8.195930479266556
48.5,Fixed-speed,1.0000000000000282,5.2,75.09502908329772,4.734253530608815,8.182095470085764
49.0,Fixed-speed,1.000000000000043,5.2,75.22627949806095,4.754018180273938,8.190441761681456
49.5,Fixed-speed,1.000000000000066,5.2,75.2934162837886,4.770258343402648,8.19886476261188
50.0,Fixed-speed,1.0000000000001004,5.2,75.38678121138496,4.743211635706407,8.193991199102
50.5,Fixed-speed,1.0000000000001525,5.2,75.39399971228669,4.73942132583485,8.217016441309424
51.0,Fixed-speed,1.0000000000002311,5.2,75.46593413983781,4.728321979768558,8.210854866692207
51.5,Fixed-speed,1.0000000000003488,5.2,75.47801879151763,4.738807548788475,8.194777778743862
52.0,Fixed-speed,1.0000000000005251,5.2,75.49535461995691,4.7267135854454025,8.184087513866443
52.5,Fixed-speed,1.000000000000788,5.2,75.64753885697284,4.72839885406614,8.188171039591131
53.0,Fixed-speed,1.0000000000011788,5.2,75.75702987559866,4.721616796185196,8.193664560192449
53.5,Fixed-speed,1.000000000001758,5.2,75.9895176852962,4.740709207775347,8.197901581405961
54.0,Fixed-speed,1.0000000000026137,5.2,75.80383335923294,4.7709302971983325,8.196625806659501
54.5,Fixed-speed,1.000000000003874,5.2,75.82281924604877,4.779984228726303,8.206604156863014
55.0,Fixed-speed,1.0000000000057243,5.2,75.83465984047876,4.837271882179227,8.211686085129545
55.5,Fixed-speed,1.0000000000084324,5.2,75.86954269658898,4.835597543946746,8.209024608627182
56.0,Fixed-speed,1.000000000012383,5.2,75.95943660939619,4.842240416545537,8.206227115980237
56.5,Fixed-speed,1.0000000000181288,5.2,76.00365500395365,4.854194768563797,8.20017006972661
57.0,Fixed-speed,1.0000000000264588,5.2,76.12280433676572,4.86076479595787,8.197890928489732
57.5,Fixed-speed,1.0000000000384974,5.2,76.36049719459929,4.889463496600348,8.200969788791712
58.0,Fixed-speed,1.0000000000558409,5.2,76.47847150526057,4.886124850190131,8.211526595963214
58.5,Fixed-speed,1.0000000000807479,5.2,76.47107225302085,4.880439049718903,8.192113157741721
59.0,Fixed-speed,1.0000000001164047,5.2,76.34520041557788,4.91683052474204,8.183079710963812
59.5,Fixed-speed,1.0000000001672897,5.2,76.5314178698099,4.895030204984477,8.194901763725202
60.0,Fixed-speed,1.0000000002396776,5.2,76.61812578245853,4.889281615846219,8.199294507514544
60.5,Fixed-speed,1.0000000003423304,5.2,76.56908111573324,4.879039864423082,8.18860964241567
61.0,Fixed-speed,1.0000000004874419,5.2,76.54318964887813,4.863293390878869,8.181804935522104
61.5,Fixed-speed,1.0000000006919265,5.2,76.59879320906738,4.822752290245222,8.187629970858922
62.0,Fixed-speed,1.0000000009791667,5.2,76.83862652202367,4.839068032175493,8.189306713896077
62.5,Fixed-speed,1.0000000013813795,5.2,76.78392798656824,4.824036313308129,8.176325866631933
63.0,Fixed-speed,1.0000000019428035,5.2,76.72782152684965,4.822405971438292,8.179034623514282
63.5,Fixed-speed,1.0000000027239824,5.2,76.69065995550605,4.838783285787506,8.194339149138179
64.0,Fixed-speed,1.000000003807495,5.2,76.72619419443669,4.849282240830008,8.194509323118485
64.5,Fixed-speed,1.0000000053055933,5.2,76.79993083759173,4.878362530613914,8.195647961030078
65.0,Fixed-speed,1.0000000073703508,5.2,76.79695785702046,4.884019106433648,8.20397443331284
65.5,Fixed-speed,1.00000001020709,5.2,76.78322152567071,4.87481557222038,8.202394045703379
66.0,Fixed-speed,1.0000000140920873,5.2,77.00223431957396,4.881392314616566,8.210477603354851
66.5,Fixed-speed,1.000000019395826,5.2,77.14196405140935,4.863574149544753,8.187202332723958
67.0,Fixed-speed,1.0000000266134286,5.2,77.06425714632236,4.893990107960063,8.198331075569014
67.5,Fixed-speed,1.0000000364043227,5.2,77.08170410453344,4.921983743628727,8.1694768172651
68.0,Fixed-speed,1.0000000496437604,5.2,77.19545004052631,4.933442476356046,8.16602407980213
68.5,Fixed-speed,1.0000000674894627,5.2,77.13107786465292,4.967675648408603,8.175766923821616
69.0,Fixed-speed,1.0000000914675096,5.2,77.18494855294158,4.94796297776066,8.18435935484655
69.5,Fixed-speed,1.0000001235825986,5.2,77.27752986349752,4.950346829909879,8.196827269068539
70.0,Fixed-speed,1.0000001664590368,5.2,77.46204910607509,4.950488698047831,8.211595003246059
70.5,Fixed-speed,1.000000223520323,5.2,77.50253341661761,4.9794381617999095,8.205761911932395
71.0,Fixed-speed,1.0000002992169832,5.2,77.49294856126359,4.9445612410098425,8.202867454153498
71.5,Fixed-speed,1.0000003993144706,5.2,77.45860444913099,4.93291001560063,8.18187304935985
72.0,Fixed-speed,1.000000531255504,5.2,77.49214021499749,4.897815606827667,8.186756261772587
72.5,Fixed-speed,1.0000007046142487,5.2,77.5750053827468,4.876351472864563,8.184713045252042
73.0,Fixed-speed,1.000000931663293,5.2,77.5935061422964,4.8874025254279765,8.210804967088386
73.5,Fixed-speed,1.0000012280785147,5.2,77.63810537337304,4.899841566714016,8.203104355911163
74.0,Fixed-speed,1.0000016138117267,5.2,77.79494845128006,4.938944492365196,8.20281483328677
74.5,Fixed-speed,1.000002114166492,5.2,77.86156277110469,4.927339144289881,8.204837861026707
75.0,Fixed-speed,1.0000027611187725,5.2,77.99968504323314,4.935109764547406,8.193217397384837
75.5,Fixed-speed,1.0000035949311479,5.2,77.9806158652196,4.961809106685647,8.176201510559709
76.0,Fixed-speed,1.0000046661172783,5.2,77.99194576287151,4.976584941769181,8.178545383562248
76.5,Fixed-speed,1.000006037822039,5.2,78.04113639809671,4.980154872286128,8.179756425571572
77.0,Fixed-speed,1.0000077886923797,5.2,78.04920927524552,4.940371202868178,8.19000340792409
77.5,Fixed-speed,1.0000100163243482,5.2,77.91207919274737,4.971796867579132,8.198253150517923
78.0,Fixed-speed,1.0000128413827973,5.2,77.92556198484105,5.0090194306800715,8.19166012687243
78.5,Fixed-speed,1.000016412501932,5.2,77.97685592490201,5.0128433129297605,8.202309365581735
79.0,Fixed-speed,1.0000209120868073,5.2,78.09290903501409,5.043911335596194,8.184281834859467
79.5,Fixed-speed,1.000026563147924,5.2,78.11911971750179,5.061088251822395,8.185754860454496
80.0,Fixed-speed,1.00003363731277,5.2,78.00250357424686,5.054177472018984,8.190910491427104
80.5,Fixed-speed,1.0000424641691403,5.2,78.05217466740092,5.057743168802197,8.181901455700155
81.0,Fixed-speed,1.0000534421047045,5.2,78.04687806629934,5.0567105312795055,8.191709858683494
81.5,Fixed-speed,1.000067050814999,5.2,77.98676166775334,5.031565068741018,8.200555385999866
82.0,Fixed-speed,1.0000838656569757,5.2,77.94173324592585,5.012544724709215,8.19111082465977
82.5,Fixed-speed,1.000104574026606,5.2,77.94101907427337,4.988652637596378,8.184007394426494
83.0,Fixed-speed,1.000129993935814,5.2,77.98070231797071,4.983093632496711,8.180336083884836
83.5,Fixed-speed,1.000161094955142,5.2,78.00701943478639,4.965050686056914,8.191656177922948
84.0,Fixed-speed,1.000199021672874,5.2,78.06778023004233,4.966488319645305,8.180157010418432
84.5,Fixed-speed,1.000245119797651,5.2,78.06489991710004,4.995190861714569,8.192579843025147
85.0,Fixed-speed,1.0003009649987071,5.2,78.0632466485144,5.001457752753969,8.199115256113716
85.5,Fixed-speed,1.0003683945344832,5.2,78.23598699135248,4.986057434451123,8.206299028548651
86.0,Fixed-speed,1.000449541665462,5.2,78.22561709701563,4.992612578684082,8.196700043470514
86.5,Fixed-speed,1.0005468727795457,5.2,78.22768887589615,5.035296186392396,8.197670702562684
87.0,Fixed-speed,1.0006632270774112,5.2,78.16223644151013,5.022735843745409,8.188633256592569
87.5,Fixed-speed,1.000801858570437,5.2,78.06126230234074,5.032108707665193,8.1862135329259
88.0,Fixed-speed,1.000966480034868,5.2,78.14362005282128,5.023353666825289,8.170060812330105
88.5,Fixed-speed,1.0011613084430833,5.2,78.27188959738771,4.9845815061726215,8.17979168588684
89.0,Fixed-speed,1.0013911112569485,5.2,78.30319168516971,4.997928700429686,8.187527998305747
89.5,Fixed-speed,1.0016612528206854,5.2,78.38319805950319,5.039915771010014,8.18704118202271
90.0,Fixed-speed,0.3519777399334825,4.65,83.76670523211719,5.017755066692275,8.201468978844298
90.5,Fixed-speed,0.35234726551810247,4.65,83.68525925721472,5.015308503145898,8.190548600318092
91.0,Fixed-speed,0.35277724913456054,4.65,83.63330117943518,5.029942341819172,8.184233354504407
91.5,Fixed-speed,0.35327587292204,4.65,83.57053657358834,5.034143601734196,8.193804481662855
92.0,Fixed-speed,0.35385211139279715,4.65,83.46497015607123,5.0086485381152155,8.210324079718944
92.5,Fixed-speed,0.3545157533549453,4.65,83.42422263545319,4.987548440209503,8.192244752638482
93.0,Fixed-speed,0.35527741411341773,4.65,83.3324921290698,4.990566568699337,8.184785523395782
93.5,Fixed-speed,0.3561485359974309,4.65,83.24235151607942,4.98951823372085,8.169230104597405
94.0,Fixed-speed,0.3571413751961376,4.65,83.15117001727627,5.006668018085344,8.190712048869651
94.5,Fixed-speed,0.35826897285984916,4.65,83.2263850214137,4.972751652479343,8.196007708921742
95.0,Fixed-speed,0.35954510845013393,4.65,83.20096032534414,4.962172100958291,8.1901178301291
95.5,Fixed-speed,0.36098423340585184,4.65,83.00916524677213,4.936956788690022,8.194266830276781
96.0,Fixed-speed,0.36260138334068837,4.65,82.98954746276655,4.945629139632865,8.211055332187716
96.5,Fixed-speed,0.3644120672068869,4.65,82.92665635998003,4.936538158405071,8.216139761570355
97.0,Fixed-speed,0.3664321321541326,4.65,82.97459940261726,4.906644055225679,8.219511978190187
97.5,Fixed-speed,0.36867760318460613,4.65,82.87313506706354,4.900731331150229,8.207017894267345
98.0,Fixed-speed,0.3711644971556325,4.65,82.83277656007198,4.908039776244207,8.201668992133568
98.5,Fixed-speed,0.3739086112081346,4.65,82.55801235642886,4.918443266880618,8.225440883487591
99.0,Fixed-speed,0.376925286297508,4.65,82.57734873854216,4.9415463206165136,8.217608831342218
99.5,Fixed-speed,0.380229147165786,4.65,82.5998079752567,4.924838136027692,8.20320404852642
100.0,Fixed-speed,0.3838338208091532,4.65,82.65299775428794,4.938761712711595,8.186033658325933
100.5,Fixed-speed,0.38775163624887726,4.65,82.47738253656186,4.939114136854465,8.186010739133705
101.0,Fixed-speed,0.39199330918938335,4.65,82.2561976244922,4.890248395004316,8.17257433254731
101.5,Fixed-speed,0.39656761592442524,4.65,82.14560234017584,4.902354731204626,8.179231238367882
102.0,Fixed-speed,0.4014810616085497,4.65,82.04041228075641,4.917215522797561,8.188880781221657
102.5,Fixed-speed,0.4067375487217398,4.65,81.95289044138852,4.94445968347539,8.194409927871892
103.0,Fixed-speed,0.412338052194324,4.65,81.91654574732864,4.948904934528028,8.202627990817122
103.5,Fixed-speed,0.4182803082004446,4.65,81.94292673718654,4.90653870842288,8.220050075596072
104.0,Fixed-speed,0.4245585240453554,4.65,81.859704425678,4.863880231438965,8.218912513291512
104.5,Fixed-speed,0.4311631168395874,4.65,81.79747616375792,4.837189728981949,8.206477614360583
105.0,Fixed-speed,0.43808048874887423,4.65,81.91522321904579,4.796209061838114,8.207006373016519
105.5,Fixed-speed,0.4452928465132481,4.65,81.81568596030883,4.782879429003896,8.207532708189913
106.0,Fixed-speed,0.4527780726267968,4.65,81.82488753134737,4.786989780308146,8.229460382576708
106.5,Fixed-speed,0.4605096550513309,4.65,81.82038788155121,4.765999347598931,8.213451132308707
107.0,Fixed-speed,0.46845668159884096,4.65,81.79548807477634,4.734374609515559,8.197173397817902
107.5,Fixed-speed,0.4765839041620251,4.65,81.65394783434186,4.7302681912674895,8.192462258010861
108.0,Fixed-speed,0.4848518768094066,4.65,81.40164035490949,4.731160766616918,8.199350331562037
108.5,Fixed-speed,0.4932171704091233,4.65,81.39346757008789,4.725170173469923,8.191160607362434
109.0,Fixed-speed,0.5016326649281584,4.65,81.2015229660699,4.722700864655296,8.193468989976662
109.5,Fixed-speed,0.5100479189034482,4.65,81.13061059418767,4.7324783745078935,8.20357616057395
110.0,Fixed-speed,0.5184096138361817,4.65,81.01439330696563,4.717238511605595,8.195476749731617
110.5,Fixed-speed,0.5266620694644291,4.65,81.01635158801055,4.743835422623294,8.196341166305242
111.0,Fixed-speed,0.5347478240700771,4.65,80.8943524863506,4.764910564347184,8.199349757731815
111.5,Fixed-speed,0.542608272224844,4.65,80.79962010715525,4.767066299632366,8.189643164234072
112.0,Fixed-speed,0.550184350729202,4.65,80.72016223191014,4.7449925949834455,8.220978409230275
112.5,Fixed-speed,0.5574172619991782,4.65,80.72516931599964,4.733568636144037,8.220861651887473
113.0,Fixed-speed,0.5642492228588197,4.65,80.54834113784626,4.7458371200972875,8.224375409497815
113.5,Fixed-speed,0.5706242256461489,4.65,80.48672283083252,4.725735690284333,8.22984875860228
114.0,Fixed-speed,0.5764887977773774,4.65,80.36707579391867,4.68998872339976,8.204784698086614
114.5,Fixed-speed,0.5817927454703087,4.65,80.32750617343686,4.678025761455599,8.197241713584088
115.0,Fixed-speed,0.5864898672266914,4.65,80.39489113781482,4.71033768115435,8.19917526012184
115.5,Fixed-speed,0.5905386229283645,4.65,80.43803114084632,4.692451186548416,8.20170872840605
116.0,Fixed-speed,0.5939027450162114,4.65,80.41799054487893,4.691285805516063,8.20399812012892
116.5,Fixed-speed,0.596551779185979,4.65,80.3420615427258,4.678428155465789,8.218174484463608
117.0,Fixed-speed,0.5984615433316103,4.65,80.26184587009138,4.649358658332247,8.213519423458814
117.5,Fixed-speed,0.5996144950648824,4.65,80.18754104722672,4.623079096840457,8.21833583796701
118.0,Fixed-speed,0.6,4.65,80.05321919314852,4.6309276694865344,8.21549754903843
118.5,Fixed-speed,0.5996144950648824,4.65,80.1093132678026,4.605652057505497,8.22475716207345
119.0,Fixed-speed,0.5984615433316103,4.65,80.21890034957674,4.628097741494389,8.213731256060072
119.5,Fixed-speed,0.596551779185979,4.65,80.21825551279099,4.6655845279069865,8.2114332272091
120.0,Fixed-speed,0.5939027450162114,4.65,80.08030725294837,4.681385597794819,8.202695520951167
120.5,Fixed-speed,0.5905386229283645,4.65,80.20928265752208,4.671582210652886,8.203482889625294
121.0,Fixed-speed,0.5864898672266914,4.65,80.19965919226004,4.688250887711749,8.21690019842758
121.5,Fixed-speed,0.5817927454703087,4.65,80.08359599658648,4.698302379479,8.21570971409733
122.0,Fixed-speed,0.5764887977773774,4.65,80.08352857311785,4.701103794631809,8.233434785295143
122.5,Fixed-speed,0.5706242256461489,4.65,80.23630055051507,4.747964134750529,8.22856928745797
123.0,Fixed-speed,0.5642492228588197,4.65,80.28427883011075,4.784522629364091,8.246028646152437
123.5,Fixed-speed,0.5574172619991782,4.65,80.40320909339765,4.794079028333837,8.22293504821568
124.0,Fixed-speed,0.550184350729202,4.65,80.47220078806512,4.766588413731316,8.214101313602656
124.5,Fixed-speed,0.542608272224844,4.65,80.48209347217067,4.778491724148626,8.232227468779056
125.0,Fixed-speed,0.5347478240700771,4.65,80.44768151048983,4.771648196570515,8.227224332029353
125.5,Fixed-speed,0.5266620694644291,4.65,80.49761179536402,4.747093453629453,8.205460810131665
126.0,Fixed-speed,0.5184096138361817,4.65,80.68914138802971,4.748256976207945,8.18908065286079
126.5,Fixed-speed,0.5100479189034482,4.65,80.93161016088408,4.757165801605143,8.177891517136656
127.0,Fixed-speed,0.5016326649281584,4.65,81.00077197049302,4.74377923057225,8.185725457228909
127.5,Fixed-speed,0.4932171704091233,4.65,81.07825333588393,4.724317192895915,8.17215952961602
128.0,Fixed-speed,0.4848518768094066,4.65,81.07788899740889,4.7451992928635915,8.189732947130793
128.5,Fixed-speed,0.4765839041620251,4.65,81.06132033487826,4.712273168807331,8.18852163852574
129.0,Fixed-speed,0.46845668159884096,4.65,81.16399598749005,4.696683825623656,8.189176782975688
129.5,Fixed-speed,0.4605096550513309,4.65,81.1108137537307,4.712907283975178,8.191576526675387
130.0,Fixed-speed,0.4527780726267968,4.65,81.23521511213181,4.7307645814658015,8.182274278974738
130.5,Fixed-speed,0.4452928465132481,4.65,81.34377731599582,4.740374041704122,8.19453922161205
131.0,Fixed-speed,0.43808048874887423,4.65,81.42581839780398,4.7795438515064905,8.20488445997674
131.5,Fixed-speed,0.4311631168395874,4.65,81.44113766506621,4.802841809166418,8.212515432912978
132.0,Fixed-speed,0.4245585240453554,4.65,81.47800849629085,4.811838406644889,8.205609040546458
132.5,Fixed-speed,0.4182803082004446,4.65,81.44738003005149,4.828417665481239,8.206952226041206
133.0,Fixed-speed,0.412338052194324,4.65,81.42274947398171,4.834377276912785,8.206908503556363
133.5,Fixed-speed,0.4067375487217398,4.65,81.47374160506305,4.821164454873549,8.21692562062072
134.0,Fixed-speed,0.4014810616085497,4.65,81.38403442048322,4.852402543423024,8.229514288648963
134.5,Fixed-speed,0.39656761592442524,4.65,81.5513157015749,4.8473734178611005,8.220681383592206
135.0,Fixed-speed,0.39199330918938335,4.65,81.41064100475755,4.870008036817021,8.197122918506611
135.5,Fixed-speed,0.38775163624887726,4.65,81.50605227390251,4.876790308457066,8.199888867261876
136.0,Fixed-speed,0.3838338208091532,4.65,81.51363037697438,4.856771275582385,8.20542121822003
136.5,Fixed-speed,0.380229147165786,4.65,81.56739965055452,4.8703379016122375,8.189167082126142
137.0,Fixed-speed,0.376925286297508,4.65,81.54066433453644,4.818515473210481,8.203296862448887
137.5,Fixed-speed,0.3739086112081346,4.65,81.46187176811863,4.814977530967352,8.199590544661234
138.0,Fixed-speed,0.3711644971556325,4.65,81.51394814656315,4.806134199264138,8.192925494473384
138.5,Fixed-speed,0.36867760318460613,4.65,81.54659908273591,4.805727268736481,8.194694414220471
139.0,Fixed-speed,0.3664321321541326,4.65,81.38804000951077,4.7968114160773645,8.186663053012936
139.5,Fixed-speed,0.3644120672068869,4.65,81.37411453112561,4.76880445608473,8.179173965864106
140.0,Fixed-speed,0.36260138334068837,4.65,81.39451745033243,4.753501004865106,8.175608964096222
